year,serial,month,cpsid,asecflag,asecwth,pernum,cpsidp,cpsidv,asecwt,age,sex,empstat,occ2010,ind1990,uhrsworkt,educ,incwage,implied_hourly_wage
2025,78781,3,20250100910300,1,1190.05,2,20250100910302,202501009103021,1190.05,42,Female,10,10,871,55,123,182000,63.63636363636363
2025,78782,3,20250300439400,1,1331.43,1,20250300439401,202503004394011,1331.43,48,Male,10,310,641,40,81,170000,81.73076923076923
2025,78782,3,20250300439400,1,1331.43,2,20250300439402,202503004394021,1331.43,51,Female,10,2310,842,35,123,58000,31.86813186813187
2025,78782,3,20250300439400,1,1331.43,3,20250300439403,202503004394031,1570.9,18,Male,10,4020,641,8,71,10000,24.03846153846154
2025,78782,3,20250300439400,1,1331.43,4,20250300439404,202503004394041,1566.68,15,Female,10,4110,641,5,40,4000,15.384615384615385
2025,78783,3,20240200694600,1,2720.37,1,20240200694601,202402006946011,2720.37,37,Female,10,4850,530,40,123,72000,34.61538461538461
2025,78783,3,20240200694600,1,2720.37,2,20240200694602,202402006946021,2720.37,32,Male,10,3400,830,72,91,127000,33.92094017094017
2025,78789,3,20250105249500,1,2892.55,1,20250105249501,202501052495011,2892.55,30,Male,10,4220,722,17,73,33023,37.35633484162896
2025,78792,3,20250201328600,1,1115.77,1,20250201328601,202502013286011,1115.77,61,Male,10,3060,840,35,124,315000,173.07692307692307
2025,78793,3,20250102879100,1,1569.59,1,20250102879101,202501028791011,1569.59,41,Male,10,1107,831,40,81,75000,36.05769230769231
2025,78793,3,20250102879100,1,1569.59,2,20250102879102,202501028791021,1569.59,34,Female,10,350,840,40,91,75000,36.05769230769231
2025,78794,3,20250104233600,1,1257.25,4,20250104233604,202501042336041,1714.09,17,Female,10,4050,641,20,60,9800,9.423076923076923
2025,78795,3,20241204073000,1,1317.48,1,20241204073001,202412040730011,1317.48,54,Female,10,2200,850,40,111,48293,23.21778846153846
2025,78795,3,20241204073000,1,1317.48,2,20241204073002,202412040730021,1317.48,63,Male,10,430,910,40,123,110000,52.88461538461539
2025,78797,3,20241307915500,1,1662.72,1,20241307915501,202413079155011,1662.72,43,Male,10,20,881,50,111,85000,32.69230769230769
2025,78797,3,20241307915500,1,1662.72,2,20241307915502,202413079155021,1662.72,41,Female,10,420,881,50,123,84000,32.30769230769231
2025,78798,3,20250204571200,1,1369.28,2,20250204571202,202502045712021,1369.28,61,Female,10,3255,711,40,111,113000,54.32692307692308
2025,78805,3,20240101411900,1,2427.41,1,20240101411901,202401014119011,2427.41,60,Male,10,430,172,45,92,134000,57.26495726495727
2025,78805,3,20240101411900,1,2427.41,2,20240101411902,202401014119021,2427.41,57,Female,10,2300,862,36,81,26000,13.88888888888889
2025,78809,3,20250305809300,1,2896.9,1,20250305809301,202503058093011,2896.9,60,Male,10,8740,352,50,92,60000,23.076923076923077
2025,78815,3,20240204059900,1,1547.9,1,20240204059901,202402040599011,1547.9,41,Male,10,140,352,45,123,165000,70.51282051282051
2025,78818,3,20240100439800,1,2192.5,1,20240100439801,202401004398011,2192.5,71,Male,10,2040,880,4,123,5500,26.442307692307693
2025,78818,3,20240100439800,1,2192.5,2,20240100439802,202401004398021,2192.5,70,Female,10,5000,712,40,111,70851,34.06298076923077
2025,78819,3,20240302893900,1,2426.89,1,20240302893901,202403028939011,2426.89,49,Male,10,4720,601,35,81,89000,48.9010989010989
2025,78820,3,20250101706000,1,2515.02,2,20250101706002,202501017060021,2515.02,59,Male,10,3820,910,40,111,93000,44.71153846153846
2025,78821,3,20250203810600,1,1643.63,1,20250203810601,202502038106011,1643.63,44,Male,10,4850,521,35,81,30000,16.483516483516482
2025,78821,3,20250203810600,1,1643.63,2,20250203810602,202502038106021,1643.63,36,Female,10,4840,410,40,92,110000,52.88461538461539
2025,78822,3,20240102635100,1,1651.42,3,20240102635103,202401026351031,1826.21,41,Male,10,7900,121,40,81,45000,21.634615384615383
2025,78822,3,20240102635100,1,1651.42,4,20240102635102,202401026351021,1826.21,38,Female,10,840,892,40,111,100000,48.07692307692308
2025,78823,3,20250100016300,1,2835.51,1,20250100016301,202501000163011,2835.51,64,Female,10,5700,842,40,73,49000,23.557692307692307
2025,78823,3,20250100016300,1,2835.51,2,20250100016302,202501000163021,2835.51,79,Male,10,9620,810,5,81,4600,17.692307692307693
2025,78827,3,20240104172100,1,1603.4,1,20240104172101,202401041721011,1603.4,43,Female,10,2300,862,40,111,24000,11.538461538461538
2025,78827,3,20240104172100,1,1603.4,2,20240104172102,202401041721021,1603.4,42,Male,10,3060,812,60,125,580000,185.89743589743588
2025,78828,3,20250305762600,1,1360.39,3,20250305762603,202503057626031,1664.02,41,Male,10,7200,620,40,73,48000,23.076923076923077
2025,78829,3,20241205955400,1,3374.53,5,20241205955405,202412059554052,3732.76,34,Female,10,4720,591,30,81,4000,2.5641025641025643
2025,78834,3,20240206878900,1,2431.7,1,20240206878901,202402068789011,2431.7,56,Female,10,120,711,40,92,79400,38.17307692307692
2025,78834,3,20240206878900,1,2431.7,2,20240206878902,202402068789021,2431.7,58,Male,10,7630,682,40,73,45000,21.634615384615383
2025,78834,3,20240206878900,1,2431.7,3,20240206878904,202402068789041,2254.08,35,Male,10,5510,410,24,81,45000,36.05769230769231
2025,78835,3,20250106232000,1,1702.56,1,20250106232001,202501062320011,1702.56,41,Male,10,220,60,55,40,150000,52.44755244755245
2025,78836,3,20250300743800,1,2554.17,1,20250300743801,202503007438011,2554.17,62,Female,10,5140,60,20,81,75000,72.11538461538461
2025,78836,3,20250300743800,1,2554.17,2,20250300743802,202503007438021,2554.17,72,Male,10,5120,60,15,73,75000,96.15384615384616
2025,78838,3,20250102607700,1,1658.88,1,20250102607701,202501026077011,1658.88,24,Male,10,7750,331,40,73,50000,24.03846153846154
2025,78838,3,20250102607700,1,1658.88,3,20250102607702,202501026077021,1569.61,23,Female,10,4720,621,32,71,17000,10.216346153846153
2025,78838,3,20250102607700,1,1658.88,5,20250102607703,202501026077031,1569.61,21,Male,10,7750,331,40,73,53000,25.48076923076923
2025,78841,3,20240206275200,1,2419.24,2,20240206275202,202402062752021,2419.24,53,Male,10,2630,741,40,73,98000,47.11538461538461
2025,78842,3,20231200671600,1,3138.98,1,20231200671601,202312006716011,3138.98,56,Male,10,7330,342,36,92,130000,69.44444444444444
2025,78842,3,20231200671600,1,3138.98,2,20231200671602,202312006716021,3138.98,52,Female,10,5000,840,40,111,105000,50.48076923076923
2025,78842,3,20231200671600,1,3138.98,3,20231200671603,202312006716031,4041.29,24,Male,10,7330,342,36,111,45000,24.03846153846154
2025,78842,3,20231200671600,1,3138.98,4,20231200671604,202312006716041,4041.29,21,Male,10,5240,591,20,81,16000,15.384615384615385
2025,78844,3,20240301936200,1,1477.85,1,20240301936201,202403019362011,1477.85,28,Female,10,4600,862,35,92,8000,4.395604395604396
2025,78845,3,20241202870800,1,1329.63,2,20241202870802,202412028708021,1329.63,53,Female,10,5000,20,25,73,35000,26.923076923076923
2025,78847,3,20250100418000,1,3139.82,1,20250100418001,202501004180011,3139.82,32,Female,10,6200,60,40,91,52000,25.0
2025,78847,3,20250100418000,1,3139.82,2,20250100418002,202501004180021,3139.82,32,Male,10,430,60,40,73,75000,36.05769230769231
2025,78848,3,20240200336500,1,2359.83,1,20240200336501,202402003365012,2359.83,63,Male,10,7750,281,62,73,50000,15.508684863523573
2025,78852,3,20240301937100,1,2276.88,1,20240301937101,202403019371011,2276.88,58,Male,10,4720,601,32,81,40000,24.03846153846154
2025,78852,3,20240301937100,1,2276.88,2,20240301937102,202403019371021,2276.88,59,Female,10,2540,842,30,111,43000,27.564102564102566
2025,78852,3,20240301937100,1,2276.88,3,20240301937103,202403019371031,2970.33,25,Male,10,9000,621,40,73,40000,19.23076923076923
2025,78854,3,20250203901400,1,1397.8,1,20250203901401,202502039014012,1397.8,44,Male,10,6320,60,40,50,97000,46.63461538461539
2025,78854,3,20250203901400,1,1397.8,2,20250203901403,202502039014032,1457.94,18,Male,10,5240,621,15,71,13000,16.666666666666668
2025,78854,3,20250203901400,1,1397.8,3,20250203901404,202502039014042,1766.41,16,Female,10,3955,810,7,60,4600,12.637362637362637
2025,78854,3,20250203901400,1,1397.8,5,20250203901402,202502039014022,1397.8,42,Female,10,5120,60,40,111,97000,46.63461538461539
2025,78855,3,20250101819600,1,1569.61,1,20250101819601,202501018196011,1569.61,23,Female,10,3640,820,35,2,30000,16.483516483516482
2025,78855,3,20250101819600,1,1569.61,3,20250101819602,202501018196021,1269.65,48,Male,10,4250,20,40,40,40000,19.23076923076923
2025,78855,3,20250101819600,1,1569.61,4,20250101819603,202501018196031,1269.65,42,Female,10,4020,641,40,40,30000,14.423076923076923
2025,78856,3,20231200671100,1,1356.95,1,20231200671101,202312006711011,1356.95,45,Male,10,300,892,40,111,8840,4.25
2025,78856,3,20231200671100,1,1356.95,2,20231200671102,202312006711021,1356.95,46,Female,10,710,892,60,111,70000,22.435897435897434
2025,78861,3,20240200218600,1,2431.7,2,20240200218602,202402002186021,2431.7,56,Female,10,3640,820,30,81,40000,25.641025641025642
2025,78861,3,20240200218600,1,2431.7,3,20240200218604,202402002186041,3240.76,24,Female,10,6050,10,40,111,18002,8.654807692307692
2025,78862,3,20250204604700,1,1755.58,1,20250204604701,202502046047011,1755.58,29,Female,10,4020,862,35,81,9700,5.329670329670329
2025,78862,3,20250204604700,1,1755.58,2,20250204604702,202502046047021,1755.58,33,Male,10,4020,641,48,73,35000,14.022435897435898
2025,78868,3,20250300016900,1,2554.17,1,20250300016901,202503000169011,2554.17,72,Male,10,410,880,40,81,90000,43.26923076923077
2025,78868,3,20250300016900,1,2554.17,2,20250300016902,202503000169021,2554.17,61,Female,10,2310,842,40,111,17000,8.173076923076923
2025,78869,3,20250202920500,1,2354.34,1,20250202920501,202502029205011,2354.34,85,Female,10,2200,851,40,125,36000,17.307692307692307
2025,78869,3,20250202920500,1,2354.34,2,20250202920502,202502029205021,2915.89,58,Male,10,8140,352,40,92,72800,35.0
2025,78871,3,20241200695900,1,2793.04,3,20241200695903,202412006959031,3063.89,28,Male,10,5610,410,35,111,13700,7.527472527472527
2025,78873,3,20231200669800,1,3314.39,1,20231200669801,202312006698011,3314.39,37,Male,10,1540,882,40,92,54800,26.346153846153847
2025,78873,3,20231200669800,1,3314.39,2,20231200669802,202312006698021,3314.39,36,Female,10,2630,741,35,92,29400,16.153846153846153
2025,78879,3,20240302893800,1,1727.97,2,20240302893802,202403028938021,1727.97,51,Male,10,7900,300,40,81,80000,38.46153846153846
2025,78880,3,20250101269700,1,2577.52,1,20250101269701,202501012697011,2577.52,56,Female,10,5940,910,40,81,54000,25.96153846153846
2025,78885,3,20250205487800,1,3123.89,1,20250205487801,202502054878011,3123.89,85,Male,10,430,172,55,91,125000,43.70629370629371
2025,78892,3,20241307926100,1,1358.64,1,20251307889201,202513078892011,1358.64,33,Male,10,4760,580,49,71,70000,27.47252747252747
2025,78892,3,20241307926100,1,1358.64,3,20251307889203,202513078892031,1358.64,30,Female,10,4510,772,40,73,45000,21.634615384615383
2025,78893,3,20251307889300,1,2120.09,1,20251307889301,202513078893011,2120.09,23,Male,10,8965,591,40,73,32500,15.625
2025,78893,3,20251307889300,1,2120.09,2,20251307889302,202513078893021,2910.39,39,Male,10,5610,591,40,73,33000,15.865384615384615
2025,78894,3,20251307889400,1,1411.71,1,20251307889401,202513078894011,1411.71,52,Female,10,5120,641,5,91,13000,50.0
2025,78894,3,20251307889400,1,1411.71,2,20251307889402,202513078894021,1411.71,56,Male,10,310,641,30,71,185500,118.91025641025641
2025,78895,3,20251307889500,1,1429.64,1,20251307889501,202513078895011,1429.64,51,Female,10,2000,840,40,73,70000,33.65384615384615
2025,78895,3,20251307889500,1,1429.64,2,20251307889502,202513078895021,1429.64,59,Male,10,7260,622,40,73,74000,35.57692307692308
2025,78897,3,20241307926200,1,1392.37,1,20241307926201,202413079262011,1392.37,44,Female,10,50,721,40,50,50000,24.03846153846154
2025,78897,3,20241307926200,1,1392.37,2,20241307926202,202413079262021,1392.37,45,Male,10,7950,180,40,50,49000,23.557692307692307
2025,78898,3,20251307889800,1,1193.64,1,20251307889801,202513078898011,1193.64,68,Male,10,4965,372,50,111,300000,115.38461538461539
2025,78898,3,20251307889800,1,1193.64,2,20251307889802,202513078898021,1193.64,69,Female,10,2320,842,32,123,32000,19.23076923076923
2025,78900,3,20251307890000,1,1791.48,1,20251307890001,202513078900011,1791.48,39,Male,10,3400,910,72,111,103000,27.51068376068376
2025,78900,3,20251307890000,1,1791.48,2,20251307890002,202513078900021,1791.48,38,Female,10,350,820,20,111,50000,48.07692307692308
2025,78902,3,20251307890200,1,1919.73,1,20251307890201,202513078902011,1919.73,37,Male,10,9130,410,55,60,85000,29.72027972027972
2025,78903,3,20251307890300,1,1778.19,1,20251307890301,202513078903011,1778.19,53,Female,12,5860,751,40,73,70000,33.65384615384615
2025,78903,3,20251307890300,1,1778.19,2,20251307890302,202513078903021,2045.1,29,Male,10,6260,60,40,73,90000,43.26923076923077
2025,78904,3,20251307890400,1,1577.84,2,20251307890402,202513078904021,1577.84,53,Male,10,430,432,40,81,30000,14.423076923076923
2025,78905,3,20251307890500,1,1857.7,1,20251307890501,202513078905011,1857.7,48,Male,12,7020,342,40,111,103000,49.51923076923077
2025,78905,3,20251307890500,1,1857.7,2,20251307890502,202513078905021,1857.7,46,Female,10,120,850,40,111,130000,62.5
2025,78906,3,20251307890600,1,1704.63,2,20251307890602,202513078906021,1704.63,42,Female,10,2310,842,50,123,68400,26.307692307692307
2025,78907,3,20241307927100,1,1774.99,1,20241307927101,202413079271011,1774.99,63,Male,10,4760,650,45,81,105000,44.87179487179487
2025,78908,3,20241307927200,1,1693.49,1,20241307927201,202413079272011,1693.49,45,Female,10,5240,682,40,81,50000,24.03846153846154
2025,78908,3,20241307927200,1,1693.49,2,20241307927202,202413079272021,1693.49,44,Male,10,230,842,40,123,72000,34.61538461538461
2025,78908,3,20241307927200,1,1693.49,7,20241307927207,202413079272071,1326.63,70,Female,10,3255,831,40,111,100000,48.07692307692308
2025,78909,3,20241307927300,1,1114.99,1,20241307927301,202413079273011,1114.99,60,Male,12,6515,60,30,81,43500,27.884615384615383
2025,78910,3,20251307891000,1,1302.39,1,20251307891001,202513078910011,1302.39,47,Female,10,3910,731,40,81,90000,43.26923076923077
2025,78910,3,20251307891000,1,1302.39,2,20251307891002,202513078910021,1302.39,61,Male,10,6730,60,40,123,50000,24.03846153846154
2025,78912,3,20251307891200,1,1350.33,1,20251307891201,202513078912011,1350.33,51,Male,10,1900,110,40,111,80000,38.46153846153846
2025,78912,3,20251307891200,1,1350.33,3,20251307891203,202513078912031,1979.58,28,Female,10,5630,831,40,92,35000,16.826923076923077
2025,78914,3,20240305128100,1,1567.11,1,20240305128101,202403051281011,1567.11,48,Male,10,6260,60,40,73,104000,50.0
2025,78917,3,20240304290100,1,2405.42,1,20240304290101,202403042901011,2405.42,60,Female,12,4610,922,40,73,11280,5.423076923076923
2025,78921,3,20251307892100,1,2214.57,1,20251307892101,202513078921011,2214.57,36,Male,10,4700,441,40,91,81000,38.94230769230769
2025,78921,3,20251307892100,1,2214.57,4,20251307892104,202513078921041,2214.57,30,Female,10,4230,870,24,50,8000,6.410256410256411
2025,78922,3,20251307892200,1,1790.05,1,20251307892201,202513078922011,1790.05,30,Female,10,6355,60,40,92,62000,29.807692307692307
2025,78922,3,20251307892200,1,1790.05,2,20251307892202,202513078922021,1790.05,36,Male,10,6355,451,40,92,86000,41.34615384615385
2025,78932,3,20250101816900,1,3499.57,1,20250101816901,202501018169011,3499.57,20,Female,10,5240,642,3,73,2000,12.820512820512821
2025,78935,3,20240104529500,1,2934.76,1,20240104529501,202401045295011,2934.76,53,Male,10,9640,121,40,111,8000,3.8461538461538463
2025,78937,3,20240200181200,1,2746.07,1,20240200181201,202402001812012,2746.07,52,Female,10,4610,900,30,123,81500,52.243589743589745
2025,78937,3,20240200181200,1,2746.07,2,20240200181202,202402001812022,2746.07,48,Male,10,350,840,40,123,68000,32.69230769230769
2025,78939,3,20240501602500,1,3706.71,2,20240501602502,202405016025021,3706.71,39,Male,10,4700,611,45,111,80000,34.18803418803419
2025,78942,3,20240205222700,1,1708.72,2,20240205222702,202402052227021,1708.72,30,Male,10,7340,732,44,81,83000,36.27622377622377
2025,78943,3,20240200589300,1,1097.0,1,20240200589301,202402005893011,1097.0,44,Female,10,3320,831,30,92,83000,53.205128205128204
2025,78944,3,20250106444100,1,2702.47,3,20250106444103,202501064441031,3641.67,24,Female,10,2000,881,40,81,50000,24.03846153846154
2025,78954,3,20241201804600,1,3354.22,2,20241201804602,202412018046021,3354.22,39,Female,10,630,892,45,123,82000,35.042735042735046
2025,78962,3,20240302814400,1,1869.13,1,20240302814401,202403028144011,1869.13,30,Male,10,4020,641,30,81,38500,24.67948717948718
2025,78962,3,20240302814400,1,1869.13,3,20240302814402,202403028144021,1869.13,29,Female,10,4010,641,32,81,53000,31.85096153846154
2025,78963,3,20240300364700,1,2332.23,1,20240300364701,202403003647011,2332.23,59,Male,10,5100,741,55,81,143000,50.0
2025,78967,3,20250302920000,1,2099.64,2,20250302920002,202503029200021,2099.64,68,Male,10,7700,201,40,81,130000,62.5
2025,78968,3,20250204566800,1,1305.77,2,20250204566802,202502045668021,1305.77,46,Male,10,2010,871,40,111,60008,28.85
2025,78970,3,20231200669900,1,1275.59,3,20231200669903,202312006699032,2279.76,53,Male,10,9130,432,40,73,41500,19.951923076923077
2025,78971,3,20240104388000,1,2686.92,1,20240104388001,202401043880011,2686.92,58,Male,10,3250,12,60,125,85000,27.243589743589745
2025,78972,3,20241205448100,1,1704.15,1,20241205448101,202412054481011,1704.15,32,Male,10,2600,741,30,111,150000,96.15384615384616
2025,78972,3,20241205448100,1,1704.15,3,20241205448102,202412054481021,1557.4,25,Male,10,2310,842,30,123,35000,22.435897435897434
2025,78973,3,20231200668700,1,2365.55,1,20231200668701,202312006687011,2365.55,53,Male,10,1007,732,40,111,245000,117.78846153846153
2025,78973,3,20231200668700,1,2365.55,2,20231200668702,202312006687021,2365.55,52,Female,10,1020,342,40,111,100000,48.07692307692308
2025,78975,3,20240206543200,1,1368.49,1,20240206543201,202402065432011,1368.49,44,Male,10,2200,850,40,125,79000,37.98076923076923
2025,78975,3,20240206543200,1,1368.49,2,20240206543202,202402065432021,1368.49,44,Female,10,3255,831,30,111,104000,66.66666666666667
2025,78980,3,20240205624900,1,2138.95,1,20240205624901,202402056249011,2138.95,40,Male,10,9620,641,25,111,36000,27.692307692307693
2025,78981,3,20241200695200,1,3455.92,1,20241200695201,202412006952011,3455.92,37,Female,10,630,710,40,111,100000,48.07692307692308
